SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
22024,1610612746,LAC,LA Clippers,Isolation,Offensive,0.862,82,0.12,0.972,0.388,0.159,0.106,0.155,0.025,0.428,0.454,13.1,12.8,3.9,10.0,6.1
22024,1610612742,DAL,Dallas Mavericks,Isolation,Offensive,0.793,82,0.1,0.952,0.424,0.126,0.098,0.119,0.023,0.437,0.477,11.1,10.5,3.8,8.9,5.1
22024,1610612760,OKC,Oklahoma City Thunder,Isolation,Offensive,0.966,82,0.09,1.034,0.451,0.14,0.06,0.127,0.025,0.484,0.488,10.2,10.5,3.8,8.4,4.6
22024,1610612738,BOS,Boston Celtics,Isolation,Offensive,0.828,82,0.1,0.956,0.413,0.116,0.075,0.106,0.022,0.433,0.466,10.9,10.5,3.8,9.1,5.3
22024,1610612747,LAL,Los Angeles Lakers,Isolation,Offensive,0.897,82,0.09,0.983,0.426,0.137,0.085,0.134,0.031,0.451,0.473,9.8,9.6,3.4,7.9,4.5
22024,1610612755,PHI,Philadelphia 76ers,Isolation,Offensive,0.483,82,0.094,0.899,0.418,0.116,0.094,0.108,0.027,0.426,0.455,10.3,9.3,3.5,8.5,4.9
22024,1610612749,MIL,Milwaukee Bucks,Isolation,Offensive,0.759,82,0.084,0.939,0.453,0.13,0.096,0.121,0.023,0.454,0.48,9.2,8.6,3.3,7.3,4.0
22024,1610612763,MEM,Memphis Grizzlies,Isolation,Offensive,0.621,82,0.076,0.914,0.441,0.137,0.121,0.127,0.037,0.439,0.47,9.0,8.2,3.1,7.0,3.9
22024,1610612757,POR,Portland Trail Blazers,Isolation,Offensive,0.414,82,0.076,0.876,0.386,0.139,0.103,0.131,0.036,0.407,0.425,8.8,7.7,2.7,7.0,4.3
22024,1610612750,MIN,Minnesota Timberwolves,Isolation,Offensive,0.345,82,0.078,0.873,0.394,0.122,0.146,0.113,0.015,0.399,0.455,8.7,7.6,2.5,6.5,3.9
22024,1610612752,NYK,New York Knicks,Isolation,Offensive,0.69,82,0.073,0.926,0.419,0.142,0.104,0.135,0.045,0.425,0.456,8.1,7.5,2.7,6.4,3.7
22024,1610612745,HOU,Houston Rockets,Isolation,Offensive,0.207,82,0.076,0.842,0.403,0.116,0.109,0.107,0.019,0.41,0.43,8.9,7.5,2.8,7.0,4.2
22024,1610612756,PHX,Phoenix Suns,Isolation,Offensive,1.0,82,0.065,1.054,0.504,0.151,0.106,0.132,0.037,0.503,0.526,7.0,7.4,2.8,5.5,2.7
22024,1610612758,SAC,Sacramento Kings,Isolation,Offensive,0.552,82,0.072,0.911,0.413,0.126,0.076,0.123,0.021,0.437,0.442,8.1,7.3,2.7,6.6,3.9
22024,1610612762,UTA,Utah Jazz,Isolation,Offensive,0.138,82,0.076,0.837,0.36,0.154,0.107,0.14,0.025,0.396,0.4,8.7,7.3,2.4,6.6,4.2
22024,1610612759,SAS,San Antonio Spurs,Isolation,Offensive,0.517,82,0.069,0.902,0.407,0.133,0.093,0.126,0.025,0.431,0.442,7.7,7.0,2.5,6.2,3.7
22024,1610612753,ORL,Orlando Magic,Isolation,Offensive,0.241,82,0.072,0.861,0.401,0.136,0.104,0.124,0.028,0.418,0.43,7.9,6.8,2.5,6.2,3.7
22024,1610612740,NOP,New Orleans Pelicans,Isolation,Offensive,0.034,82,0.069,0.824,0.374,0.148,0.11,0.138,0.02,0.405,0.399,7.8,6.4,2.2,5.9,3.7
22024,1610612748,MIA,Miami Heat,Isolation,Offensive,0.379,82,0.066,0.874,0.418,0.12,0.097,0.111,0.022,0.431,0.434,7.1,6.2,2.4,5.7,3.3
22024,1610612766,CHA,Charlotte Hornets,Isolation,Offensive,0.586,82,0.06,0.913,0.4,0.129,0.093,0.126,0.024,0.426,0.434,6.7,6.1,2.1,5.4,3.2
22024,1610612765,DET,Detroit Pistons,Isolation,Offensive,0.31,82,0.059,0.87,0.413,0.131,0.124,0.12,0.033,0.418,0.439,6.7,5.8,2.1,5.2,3.0
22024,1610612754,IND,Indiana Pacers,Isolation,Offensive,0.724,82,0.056,0.933,0.429,0.114,0.087,0.105,0.034,0.436,0.468,6.2,5.8,2.2,5.1,2.9
22024,1610612751,BKN,Brooklyn Nets,Isolation,Offensive,0.448,82,0.057,0.876,0.392,0.143,0.11,0.132,0.026,0.415,0.43,6.2,5.4,1.9,4.8,2.9
22024,1610612739,CLE,Cleveland Cavaliers,Isolation,Offensive,0.276,82,0.055,0.867,0.397,0.123,0.113,0.113,0.018,0.408,0.446,6.2,5.3,1.9,4.8,2.9
22024,1610612743,DEN,Denver Nuggets,Isolation,Offensive,0.655,82,0.05,0.919,0.452,0.099,0.107,0.092,0.015,0.448,0.484,5.7,5.2,2.1,4.6,2.5
22024,1610612741,CHI,Chicago Bulls,Isolation,Offensive,0.931,82,0.045,0.991,0.425,0.133,0.077,0.122,0.026,0.45,0.486,5.2,5.2,1.8,4.2,2.4
22024,1610612744,GSW,Golden State Warriors,Isolation,Offensive,0.172,82,0.05,0.837,0.368,0.15,0.096,0.139,0.026,0.405,0.4,5.7,4.8,1.6,4.4,2.8
22024,1610612764,WAS,Washington Wizards,Isolation,Offensive,0.069,82,0.043,0.832,0.386,0.109,0.133,0.096,0.03,0.383,0.431,4.9,4.1,1.5,3.9,2.4
22024,1610612761,TOR,Toronto Raptors,Isolation,Offensive,0.103,82,0.041,0.832,0.392,0.131,0.098,0.126,0.018,0.42,0.412,4.7,3.9,1.5,3.7,2.3
22024,1610612737,ATL,Atlanta Hawks,Isolation,Offensive,0.0,82,0.041,0.791,0.322,0.157,0.113,0.139,0.015,0.376,0.355,4.7,3.7,1.1,3.5,2.4
22024,1610612763,MEM,Memphis Grizzlies,Transition,Offensive,0.69,82,0.242,1.148,0.529,0.117,0.117,0.105,0.029,0.506,0.618,28.6,32.8,12.0,22.7,10.7
22024,1610612741,CHI,Chicago Bulls,Transition,Offensive,0.655,82,0.243,1.145,0.529,0.124,0.112,0.116,0.027,0.509,0.616,27.9,31.9,11.6,22.0,10.4
22024,1610612737,ATL,Atlanta Hawks,Transition,Offensive,0.31,82,0.211,1.115,0.543,0.115,0.137,0.108,0.027,0.503,0.618,24.6,27.4,10.3,19.1,8.7
22024,1610612743,DEN,Denver Nuggets,Transition,Offensive,0.931,82,0.198,1.176,0.581,0.137,0.13,0.127,0.03,0.545,0.648,22.4,26.3,9.9,17.1,7.2
22024,1610612761,TOR,Toronto Raptors,Transition,Offensive,0.069,82,0.217,1.051,0.499,0.119,0.112,0.112,0.024,0.485,0.563,25.0,26.3,9.9,19.8,9.9
22024,1610612754,IND,Indiana Pacers,Transition,Offensive,0.862,82,0.202,1.167,0.557,0.121,0.111,0.112,0.026,0.533,0.629,22.5,26.2,9.9,17.8,7.9
22024,1610612765,DET,Detroit Pistons,Transition,Offensive,0.448,82,0.203,1.135,0.536,0.124,0.117,0.117,0.032,0.513,0.605,23.1,26.2,9.8,18.2,8.5
22024,1610612760,OKC,Oklahoma City Thunder,Transition,Offensive,0.897,82,0.193,1.174,0.535,0.124,0.085,0.115,0.029,0.532,0.609,21.7,25.5,9.5,17.8,8.3
22024,1610612759,SAS,San Antonio Spurs,Transition,Offensive,0.621,82,0.199,1.145,0.533,0.128,0.111,0.123,0.034,0.511,0.614,22.2,25.5,9.4,17.7,8.3
22024,1610612742,DAL,Dallas Mavericks,Transition,Offensive,0.241,82,0.198,1.107,0.529,0.127,0.125,0.118,0.031,0.5,0.603,22.0,24.3,9.0,17.1,8.0
22024,1610612752,NYK,New York Knicks,Transition,Offensive,0.966,82,0.183,1.182,0.556,0.13,0.106,0.118,0.032,0.536,0.629,20.1,23.8,8.9,16.0,7.1
22024,1610612764,WAS,Washington Wizards,Transition,Offensive,0.103,82,0.194,1.072,0.511,0.116,0.127,0.108,0.02,0.486,0.587,22.1,23.7,8.8,17.2,8.4
22024,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,1.0,82,0.175,1.195,0.536,0.114,0.104,0.107,0.029,0.518,0.639,19.7,23.5,8.5,15.9,7.4
22024,1610612746,LAC,LA Clippers,Transition,Offensive,0.345,82,0.191,1.125,0.539,0.116,0.124,0.108,0.022,0.51,0.614,20.9,23.5,8.8,16.3,7.5
22024,1610612745,HOU,Houston Rockets,Transition,Offensive,0.276,82,0.181,1.11,0.531,0.132,0.13,0.119,0.025,0.505,0.606,21.0,23.4,8.5,16.1,7.5
22024,1610612744,GSW,Golden State Warriors,Transition,Offensive,0.552,82,0.177,1.138,0.535,0.119,0.118,0.109,0.029,0.507,0.618,20.0,22.8,8.5,15.9,7.4
22024,1610612740,NOP,New Orleans Pelicans,Transition,Offensive,0.483,82,0.174,1.136,0.54,0.121,0.116,0.113,0.025,0.517,0.618,19.7,22.4,8.4,15.5,7.1
22024,1610612762,UTA,Utah Jazz,Transition,Offensive,0.172,82,0.177,1.09,0.533,0.117,0.148,0.106,0.026,0.491,0.609,20.3,22.1,8.2,15.5,7.2
22024,1610612757,POR,Portland Trail Blazers,Transition,Offensive,0.034,82,0.187,1.026,0.505,0.144,0.139,0.134,0.028,0.481,0.56,21.5,22.1,8.1,16.0,8.0
22024,1610612755,PHI,Philadelphia 76ers,Transition,Offensive,0.724,82,0.174,1.149,0.535,0.154,0.114,0.146,0.034,0.526,0.605,19.1,22.0,7.8,14.6,6.8
22024,1610612758,SAC,Sacramento Kings,Transition,Offensive,0.379,82,0.174,1.126,0.539,0.126,0.132,0.114,0.026,0.509,0.614,19.5,22.0,8.1,15.0,6.9
22024,1610612749,MIL,Milwaukee Bucks,Transition,Offensive,0.793,82,0.172,1.16,0.552,0.158,0.115,0.149,0.036,0.528,0.633,18.7,21.7,7.9,14.3,6.4
22024,1610612747,LAL,Los Angeles Lakers,Transition,Offensive,0.586,82,0.172,1.14,0.554,0.127,0.122,0.119,0.024,0.525,0.624,18.7,21.3,8.0,14.5,6.5
22024,1610612751,BKN,Brooklyn Nets,Transition,Offensive,0.138,82,0.178,1.081,0.501,0.118,0.124,0.106,0.02,0.482,0.581,19.4,21.0,7.6,15.1,7.5
22024,1610612748,MIA,Miami Heat,Transition,Offensive,0.828,82,0.165,1.16,0.54,0.132,0.117,0.125,0.031,0.52,0.622,17.9,20.8,7.5,14.0,6.4
22024,1610612738,BOS,Boston Celtics,Transition,Offensive,0.414,82,0.16,1.13,0.507,0.091,0.096,0.083,0.017,0.492,0.604,17.6,19.9,7.4,14.6,7.2
22024,1610612753,ORL,Orlando Magic,Transition,Offensive,0.207,82,0.164,1.106,0.516,0.136,0.106,0.125,0.026,0.508,0.581,17.9,19.8,7.2,14.0,6.8
22024,1610612756,PHX,Phoenix Suns,Transition,Offensive,0.759,82,0.154,1.155,0.537,0.118,0.122,0.106,0.018,0.512,0.629,16.7,19.3,7.0,13.0,6.0
22024,1610612750,MIN,Minnesota Timberwolves,Transition,Offensive,0.517,82,0.153,1.136,0.548,0.12,0.122,0.109,0.027,0.518,0.619,16.9,19.2,7.3,13.3,6.0
22024,1610612766,CHA,Charlotte Hornets,Transition,Offensive,0.0,82,0.163,1.023,0.494,0.115,0.144,0.102,0.018,0.466,0.566,18.4,18.8,6.9,13.9,7.0
22024,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.966,82,0.218,0.989,0.457,0.098,0.129,0.091,0.021,0.437,0.529,24.5,24.3,8.9,19.5,10.6
22024,1610612760,OKC,Oklahoma City Thunder,PRBallHandler,Offensive,0.862,82,0.177,0.965,0.473,0.134,0.138,0.121,0.028,0.457,0.505,20.0,19.3,7.1,15.1,8.0
22024,1610612766,CHA,Charlotte Hornets,PRBallHandler,Offensive,0.0,82,0.209,0.803,0.369,0.072,0.138,0.066,0.012,0.354,0.43,23.6,18.9,7.0,18.9,11.9
22024,1610612754,IND,Indiana Pacers,PRBallHandler,Offensive,0.793,82,0.174,0.955,0.454,0.093,0.121,0.08,0.014,0.437,0.509,19.4,18.5,7.0,15.5,8.5
22024,1610612757,POR,Portland Trail Blazers,PRBallHandler,Offensive,0.483,82,0.18,0.887,0.425,0.098,0.157,0.089,0.024,0.398,0.488,20.7,18.4,6.8,15.9,9.2
22024,1610612745,HOU,Houston Rockets,PRBallHandler,Offensive,0.414,82,0.171,0.884,0.411,0.086,0.127,0.077,0.015,0.399,0.47,19.9,17.6,6.6,16.0,9.4
22024,1610612737,ATL,Atlanta Hawks,PRBallHandler,Offensive,0.655,82,0.163,0.913,0.433,0.104,0.17,0.089,0.017,0.405,0.503,19.0,17.4,6.1,14.2,8.0
22024,1610612764,WAS,Washington Wizards,PRBallHandler,Offensive,0.31,82,0.18,0.844,0.41,0.099,0.164,0.082,0.019,0.384,0.465,20.5,17.3,6.3,15.5,9.1
22024,1610612765,DET,Detroit Pistons,PRBallHandler,Offensive,0.517,82,0.171,0.887,0.428,0.095,0.145,0.087,0.018,0.408,0.48,19.4,17.2,6.5,15.1,8.6
22024,1610612750,MIN,Minnesota Timberwolves,PRBallHandler,Offensive,0.724,82,0.163,0.92,0.424,0.091,0.17,0.079,0.02,0.391,0.516,18.1,16.6,5.8,13.7,7.9
22024,1610612753,ORL,Orlando Magic,PRBallHandler,Offensive,0.241,82,0.181,0.836,0.412,0.111,0.168,0.102,0.021,0.393,0.453,19.7,16.5,6.0,14.6,8.6
22024,1610612752,NYK,New York Knicks,PRBallHandler,Offensive,1.0,82,0.15,0.999,0.462,0.105,0.111,0.093,0.016,0.455,0.52,16.5,16.5,6.1,13.2,7.1
22024,1610612741,CHI,Chicago Bulls,PRBallHandler,Offensive,0.586,82,0.159,0.903,0.443,0.102,0.171,0.094,0.019,0.412,0.496,18.2,16.4,6.0,13.6,7.6
22024,1610612740,NOP,New Orleans Pelicans,PRBallHandler,Offensive,0.069,82,0.178,0.81,0.405,0.082,0.169,0.076,0.013,0.374,0.454,20.2,16.3,6.2,15.4,9.1
22024,1610612758,SAC,Sacramento Kings,PRBallHandler,Offensive,0.931,82,0.15,0.974,0.482,0.101,0.143,0.096,0.023,0.452,0.526,16.8,16.3,6.3,13.1,6.8
22024,1610612738,BOS,Boston Celtics,PRBallHandler,Offensive,0.897,82,0.154,0.967,0.426,0.087,0.143,0.073,0.015,0.404,0.529,16.8,16.3,5.6,13.2,7.6
22024,1610612755,PHI,Philadelphia 76ers,PRBallHandler,Offensive,0.345,82,0.17,0.87,0.411,0.093,0.141,0.083,0.02,0.393,0.468,18.7,16.3,6.0,14.7,8.7
22024,1610612749,MIL,Milwaukee Bucks,PRBallHandler,Offensive,0.828,82,0.153,0.965,0.46,0.126,0.162,0.116,0.021,0.436,0.519,16.6,16.0,5.6,12.2,6.6
22024,1610612756,PHX,Phoenix Suns,PRBallHandler,Offensive,0.448,82,0.164,0.887,0.429,0.098,0.155,0.092,0.012,0.411,0.474,17.8,15.8,5.8,13.5,7.7
22024,1610612747,LAL,Los Angeles Lakers,PRBallHandler,Offensive,0.69,82,0.159,0.914,0.436,0.126,0.175,0.114,0.024,0.413,0.502,17.3,15.8,5.4,12.5,7.0
22024,1610612742,DAL,Dallas Mavericks,PRBallHandler,Offensive,0.759,82,0.153,0.923,0.431,0.116,0.13,0.11,0.029,0.421,0.48,17.0,15.7,5.8,13.3,7.6
22024,1610612748,MIA,Miami Heat,PRBallHandler,Offensive,0.379,82,0.162,0.882,0.441,0.089,0.18,0.083,0.022,0.396,0.502,17.5,15.5,5.8,13.2,7.4
22024,1610612746,LAC,LA Clippers,PRBallHandler,Offensive,0.552,82,0.146,0.901,0.429,0.088,0.161,0.081,0.015,0.399,0.492,16.0,14.4,5.2,12.2,7.0
22024,1610612762,UTA,Utah Jazz,PRBallHandler,Offensive,0.172,82,0.15,0.831,0.408,0.092,0.193,0.076,0.015,0.37,0.479,17.2,14.3,5.1,12.6,7.5
22024,1610612759,SAS,San Antonio Spurs,PRBallHandler,Offensive,0.276,82,0.138,0.841,0.42,0.097,0.174,0.088,0.018,0.389,0.473,15.5,13.0,4.9,11.5,6.7
22024,1610612751,BKN,Brooklyn Nets,PRBallHandler,Offensive,0.207,82,0.14,0.833,0.412,0.111,0.178,0.097,0.022,0.389,0.451,15.2,12.7,4.6,11.1,6.5
22024,1610612761,TOR,Toronto Raptors,PRBallHandler,Offensive,0.034,82,0.135,0.809,0.427,0.109,0.196,0.1,0.024,0.387,0.46,15.5,12.6,4.8,11.2,6.4
22024,1610612743,DEN,Denver Nuggets,PRBallHandler,Offensive,0.621,82,0.121,0.907,0.45,0.079,0.167,0.07,0.014,0.405,0.515,13.8,12.5,4.8,10.6,5.8
22024,1610612744,GSW,Golden State Warriors,PRBallHandler,Offensive,0.103,82,0.134,0.818,0.369,0.105,0.13,0.094,0.015,0.373,0.426,15.2,12.4,4.4,11.8,7.5
22024,1610612763,MEM,Memphis Grizzlies,PRBallHandler,Offensive,0.138,82,0.102,0.824,0.416,0.075,0.177,0.065,0.016,0.376,0.461,12.0,9.9,3.8,9.2,5.4
22024,1610612737,ATL,Atlanta Hawks,PRRollMan,Offensive,0.621,82,0.075,1.115,0.533,0.103,0.067,0.1,0.025,0.527,0.58,8.8,9.8,4.0,7.5,3.5
22024,1610612749,MIL,Milwaukee Bucks,PRRollMan,Offensive,0.931,82,0.073,1.166,0.518,0.094,0.051,0.091,0.022,0.514,0.604,7.9,9.2,3.6,7.0,3.4
22024,1610612754,IND,Indiana Pacers,PRRollMan,Offensive,0.897,82,0.071,1.162,0.491,0.105,0.048,0.103,0.022,0.505,0.581,7.9,9.2,3.4,6.9,3.5
22024,1610612739,CLE,Cleveland Cavaliers,PRRollMan,Offensive,0.966,82,0.069,1.174,0.549,0.144,0.063,0.132,0.032,0.552,0.602,7.7,9.1,3.5,6.4,2.9
22024,1610612764,WAS,Washington Wizards,PRRollMan,Offensive,0.103,82,0.074,1.029,0.449,0.108,0.054,0.102,0.025,0.466,0.511,8.4,8.6,3.2,7.2,4.0
22024,1610612741,CHI,Chicago Bulls,PRRollMan,Offensive,0.759,82,0.065,1.139,0.51,0.064,0.052,0.061,0.025,0.499,0.581,7.5,8.5,3.5,6.8,3.3
22024,1610612759,SAS,San Antonio Spurs,PRRollMan,Offensive,0.828,82,0.064,1.148,0.531,0.107,0.075,0.102,0.031,0.519,0.592,7.2,8.2,3.2,6.1,2.9
22024,1610612747,LAL,Los Angeles Lakers,PRRollMan,Offensive,0.862,82,0.065,1.157,0.542,0.106,0.068,0.103,0.037,0.53,0.597,7.0,8.1,3.3,6.0,2.8
22024,1610612766,CHA,Charlotte Hornets,PRRollMan,Offensive,0.172,82,0.067,1.047,0.499,0.134,0.094,0.131,0.036,0.497,0.545,7.5,7.9,3.0,6.1,3.0
22024,1610612756,PHX,Phoenix Suns,PRRollMan,Offensive,0.483,82,0.065,1.107,0.538,0.142,0.1,0.135,0.031,0.527,0.582,7.1,7.8,3.0,5.6,2.6
22024,1610612760,OKC,Oklahoma City Thunder,PRRollMan,Offensive,0.793,82,0.058,1.144,0.51,0.069,0.075,0.065,0.013,0.495,0.604,6.5,7.5,2.9,5.7,2.8
22024,1610612761,TOR,Toronto Raptors,PRRollMan,Offensive,0.655,82,0.058,1.119,0.554,0.092,0.07,0.084,0.02,0.542,0.579,6.7,7.5,3.2,5.7,2.5
22024,1610612748,MIA,Miami Heat,PRRollMan,Offensive,0.276,82,0.063,1.062,0.494,0.094,0.061,0.093,0.018,0.501,0.536,6.8,7.3,2.9,5.9,3.0
22024,1610612738,BOS,Boston Celtics,PRRollMan,Offensive,0.379,82,0.061,1.08,0.457,0.099,0.066,0.097,0.022,0.467,0.545,6.7,7.2,2.6,5.7,3.1
22024,1610612755,PHI,Philadelphia 76ers,PRRollMan,Offensive,0.414,82,0.06,1.083,0.5,0.111,0.091,0.107,0.017,0.491,0.576,6.6,7.1,2.7,5.4,2.7
22024,1610612750,MIN,Minnesota Timberwolves,PRRollMan,Offensive,0.586,82,0.057,1.114,0.508,0.125,0.085,0.124,0.023,0.504,0.582,6.3,7.0,2.6,5.1,2.5
