SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
22024,1610612752,NYK,New York Knicks,Cut,Offensive,0.414,82,0.076,1.293,0.671,0.095,0.054,0.095,0.023,0.65,0.671,8.3,10.8,4.9,7.3,2.4
22024,1610612742,DAL,Dallas Mavericks,Cut,Offensive,0.793,82,0.071,1.347,0.71,0.166,0.062,0.16,0.028,0.698,0.71,7.8,10.6,4.5,6.3,1.8
22024,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.828,82,0.07,1.35,0.7,0.155,0.05,0.149,0.037,0.69,0.7,7.6,10.3,4.4,6.3,1.9
22024,1610612763,MEM,Memphis Grizzlies,Cut,Offensive,0.345,82,0.068,1.272,0.639,0.124,0.05,0.123,0.042,0.632,0.639,8.1,10.3,4.5,7.0,2.5
22024,1610612762,UTA,Utah Jazz,Cut,Offensive,0.552,82,0.068,1.31,0.659,0.187,0.057,0.176,0.055,0.654,0.659,7.8,10.2,4.1,6.3,2.1
22024,1610612746,LAC,LA Clippers,Cut,Offensive,0.862,82,0.066,1.358,0.684,0.109,0.027,0.106,0.036,0.681,0.684,7.2,9.7,4.4,6.4,2.0
22024,1610612748,MIA,Miami Heat,Cut,Offensive,0.276,82,0.07,1.264,0.645,0.118,0.054,0.115,0.029,0.637,0.645,7.6,9.6,4.2,6.5,2.3
22024,1610612745,HOU,Houston Rockets,Cut,Offensive,0.207,82,0.065,1.252,0.639,0.127,0.042,0.125,0.029,0.638,0.639,7.6,9.5,4.2,6.5,2.4
22024,1610612758,SAC,Sacramento Kings,Cut,Offensive,0.448,82,0.065,1.298,0.662,0.159,0.066,0.157,0.047,0.653,0.662,7.2,9.4,3.9,6.0,2.0
22024,1610612765,DET,Detroit Pistons,Cut,Offensive,0.724,82,0.062,1.339,0.701,0.176,0.054,0.171,0.037,0.691,0.701,7.0,9.4,4.0,5.6,1.7
22024,1610612756,PHX,Phoenix Suns,Cut,Offensive,0.138,82,0.068,1.228,0.637,0.121,0.064,0.115,0.02,0.621,0.637,7.4,9.1,4.0,6.2,2.3
22024,1610612740,NOP,New Orleans Pelicans,Cut,Offensive,0.069,82,0.067,1.176,0.606,0.139,0.074,0.138,0.038,0.595,0.606,7.6,9.0,3.8,6.3,2.5
22024,1610612754,IND,Indiana Pacers,Cut,Offensive,0.655,82,0.06,1.335,0.678,0.159,0.042,0.156,0.038,0.678,0.678,6.7,8.9,3.8,5.6,1.8
22024,1610612764,WAS,Washington Wizards,Cut,Offensive,0.172,82,0.063,1.243,0.634,0.137,0.065,0.132,0.032,0.624,0.634,7.1,8.9,3.8,5.9,2.2
22024,1610612738,BOS,Boston Celtics,Cut,Offensive,0.897,82,0.059,1.364,0.699,0.132,0.043,0.13,0.015,0.696,0.699,6.5,8.8,3.8,5.4,1.6
22024,1610612766,CHA,Charlotte Hornets,Cut,Offensive,0.241,82,0.062,1.255,0.656,0.169,0.082,0.162,0.049,0.632,0.656,7.0,8.8,3.7,5.6,1.9
22024,1610612759,SAS,San Antonio Spurs,Cut,Offensive,0.483,82,0.06,1.301,0.666,0.139,0.056,0.138,0.042,0.652,0.666,6.7,8.8,3.8,5.7,1.9
22024,1610612749,MIL,Milwaukee Bucks,Cut,Offensive,0.621,82,0.06,1.333,0.683,0.145,0.058,0.134,0.03,0.677,0.683,6.6,8.7,3.7,5.4,1.7
22024,1610612750,MIN,Minnesota Timberwolves,Cut,Offensive,0.69,82,0.059,1.338,0.686,0.141,0.049,0.137,0.034,0.677,0.686,6.5,8.7,3.8,5.5,1.7
22024,1610612741,CHI,Chicago Bulls,Cut,Offensive,0.966,82,0.054,1.389,0.702,0.138,0.047,0.134,0.041,0.694,0.702,6.2,8.6,3.7,5.3,1.6
22024,1610612751,BKN,Brooklyn Nets,Cut,Offensive,0.103,82,0.064,1.218,0.627,0.102,0.049,0.1,0.026,0.616,0.627,7.0,8.5,3.8,6.1,2.3
22024,1610612755,PHI,Philadelphia 76ers,Cut,Offensive,0.586,82,0.051,1.326,0.661,0.182,0.05,0.168,0.046,0.661,0.661,5.6,7.4,3.0,4.5,1.5
22024,1610612757,POR,Portland Trail Blazers,Cut,Offensive,0.0,82,0.051,1.144,0.606,0.132,0.097,0.128,0.035,0.579,0.606,5.9,6.8,2.9,4.8,1.9
22024,1610612744,GSW,Golden State Warriors,OffScreen,Offensive,0.793,82,0.077,1.052,0.387,0.058,0.061,0.052,0.013,0.39,0.535,8.7,9.1,3.0,7.7,4.7
22024,1610612762,UTA,Utah Jazz,OffScreen,Offensive,0.552,82,0.065,0.982,0.385,0.061,0.067,0.054,0.015,0.386,0.499,7.4,7.3,2.5,6.6,4.0
22024,1610612756,PHX,Phoenix Suns,OffScreen,Offensive,0.966,82,0.054,1.121,0.476,0.094,0.077,0.081,0.013,0.478,0.572,5.8,6.5,2.3,4.9,2.6
22024,1610612750,MIN,Minnesota Timberwolves,OffScreen,Offensive,0.643,82,0.049,1.0,0.416,0.104,0.117,0.102,0.029,0.411,0.525,5.4,5.4,1.8,4.4,2.5
22024,1610612765,DET,Detroit Pistons,OffScreen,Offensive,0.724,82,0.046,1.021,0.384,0.047,0.049,0.044,0.016,0.379,0.521,5.2,5.4,1.9,4.8,3.0
22024,1610612743,DEN,Denver Nuggets,OffScreen,Offensive,0.276,82,0.047,0.952,0.398,0.05,0.073,0.039,0.011,0.388,0.496,5.3,5.1,1.9,4.7,2.9
22024,1610612738,BOS,Boston Celtics,OffScreen,Offensive,0.897,82,0.04,1.106,0.434,0.045,0.058,0.042,0.008,0.426,0.571,4.4,4.8,1.7,4.0,2.2
22024,1610612761,TOR,Toronto Raptors,OffScreen,Offensive,0.448,82,0.041,0.962,0.407,0.069,0.085,0.067,0.023,0.4,0.499,4.8,4.6,1.7,4.1,2.5
22024,1610612748,MIA,Miami Heat,OffScreen,Offensive,0.69,82,0.041,1.008,0.399,0.083,0.061,0.074,0.006,0.421,0.49,4.4,4.5,1.5,3.8,2.3
22024,1610612740,NOP,New Orleans Pelicans,OffScreen,Offensive,0.207,82,0.042,0.918,0.378,0.052,0.067,0.044,0.005,0.379,0.471,4.7,4.3,1.6,4.2,2.6
22024,1610612766,CHA,Charlotte Hornets,OffScreen,Offensive,0.034,82,0.042,0.873,0.352,0.062,0.096,0.057,0.016,0.349,0.452,4.7,4.1,1.4,4.0,2.6
22024,1610612747,LAL,Los Angeles Lakers,OffScreen,Offensive,0.828,82,0.035,1.074,0.414,0.09,0.048,0.08,0.013,0.433,0.531,3.8,4.1,1.4,3.3,2.0
22024,1610612764,WAS,Washington Wizards,OffScreen,Offensive,0.414,82,0.038,0.957,0.402,0.077,0.094,0.06,0.017,0.4,0.49,4.3,4.1,1.5,3.6,2.2
22024,1610612752,NYK,New York Knicks,OffScreen,Offensive,0.483,82,0.038,0.962,0.418,0.07,0.07,0.07,0.029,0.409,0.495,4.2,4.0,1.5,3.7,2.2
22024,1610612751,BKN,Brooklyn Nets,OffScreen,Offensive,0.643,82,0.034,1.0,0.376,0.07,0.046,0.063,0.013,0.394,0.494,3.7,3.7,1.2,3.3,2.1
22024,1610612742,DAL,Dallas Mavericks,OffScreen,Offensive,0.241,82,0.033,0.947,0.386,0.08,0.083,0.073,0.023,0.382,0.481,3.7,3.5,1.2,3.2,1.9
22024,1610612759,SAS,San Antonio Spurs,OffScreen,Offensive,0.759,82,0.03,1.022,0.428,0.074,0.092,0.07,0.007,0.426,0.535,3.3,3.4,1.2,2.8,1.6
22024,1610612763,MEM,Memphis Grizzlies,OffScreen,Offensive,0.862,82,0.026,1.097,0.488,0.089,0.097,0.081,0.028,0.468,0.579,3.0,3.3,1.2,2.5,1.3
22024,1610612739,CLE,Cleveland Cavaliers,OffScreen,Offensive,0.345,82,0.03,0.956,0.387,0.066,0.088,0.055,0.011,0.383,0.496,3.3,3.2,1.1,2.9,1.8
22024,1610612757,POR,Portland Trail Blazers,OffScreen,Offensive,0.069,82,0.031,0.875,0.377,0.088,0.098,0.085,0.024,0.369,0.466,3.6,3.1,1.1,3.0,1.9
22024,1610612760,OKC,Oklahoma City Thunder,OffScreen,Offensive,0.517,82,0.027,0.972,0.407,0.043,0.079,0.04,0.016,0.391,0.507,3.1,3.0,1.1,2.8,1.6
22024,1610612755,PHI,Philadelphia 76ers,OffScreen,Offensive,0.138,82,0.03,0.895,0.381,0.04,0.095,0.04,0.004,0.367,0.473,3.4,3.0,1.1,2.9,1.8
22024,1610612737,ATL,Atlanta Hawks,OffScreen,Offensive,0.103,82,0.029,0.878,0.367,0.09,0.1,0.068,0.011,0.38,0.439,3.4,3.0,1.0,2.8,1.8
22024,1610612758,SAC,Sacramento Kings,OffScreen,Offensive,0.931,82,0.024,1.12,0.436,0.065,0.032,0.065,0.028,0.442,0.55,2.6,3.0,1.1,2.5,1.4
22024,1610612754,IND,Indiana Pacers,OffScreen,Offensive,1.0,82,0.022,1.193,0.46,0.099,0.054,0.094,0.025,0.47,0.602,2.5,2.9,1.0,2.1,1.2
22024,1610612746,LAC,LA Clippers,OffScreen,Offensive,0.31,82,0.028,0.952,0.416,0.103,0.083,0.095,0.016,0.429,0.476,3.1,2.9,1.1,2.5,1.5
22024,1610612753,ORL,Orlando Magic,OffScreen,Offensive,0.0,82,0.032,0.776,0.339,0.031,0.1,0.031,0.007,0.321,0.415,3.5,2.7,1.0,3.1,2.0
22024,1610612741,CHI,Chicago Bulls,OffScreen,Offensive,0.172,82,0.025,0.903,0.362,0.055,0.084,0.055,0.008,0.361,0.469,2.9,2.6,0.9,2.5,1.6
22024,1610612745,HOU,Houston Rockets,OffScreen,Offensive,0.379,82,0.022,0.957,0.383,0.039,0.068,0.039,0.014,0.372,0.5,2.5,2.4,0.9,2.3,1.4
22024,1610612749,MIL,Milwaukee Bucks,OffScreen,Offensive,0.586,82,0.021,0.984,0.377,0.032,0.043,0.032,0.011,0.374,0.506,2.3,2.2,0.8,2.1,1.3
22024,1610612745,HOU,Houston Rockets,OffRebound,Offensive,0.276,82,0.072,1.063,0.554,0.128,0.079,0.121,0.022,0.546,0.556,8.4,8.9,3.8,6.8,3.0
22024,1610612757,POR,Portland Trail Blazers,OffRebound,Offensive,0.586,82,0.066,1.106,0.583,0.121,0.084,0.117,0.029,0.564,0.588,7.6,8.4,3.6,6.3,2.6
22024,1610612743,DEN,Denver Nuggets,OffRebound,Offensive,0.828,82,0.062,1.134,0.578,0.134,0.054,0.131,0.03,0.58,0.58,7.0,7.9,3.4,5.9,2.5
22024,1610612765,DET,Detroit Pistons,OffRebound,Offensive,0.724,82,0.06,1.123,0.56,0.103,0.064,0.098,0.023,0.554,0.569,6.8,7.7,3.3,5.9,2.6
22024,1610612762,UTA,Utah Jazz,OffRebound,Offensive,0.517,82,0.061,1.092,0.576,0.123,0.102,0.116,0.038,0.539,0.578,7.0,7.7,3.3,5.7,2.4
22024,1610612740,NOP,New Orleans Pelicans,OffRebound,Offensive,0.621,82,0.061,1.11,0.554,0.163,0.069,0.156,0.032,0.569,0.56,6.9,7.6,3.0,5.5,2.5
22024,1610612763,MEM,Memphis Grizzlies,OffRebound,Offensive,0.793,82,0.057,1.129,0.574,0.128,0.082,0.118,0.026,0.565,0.581,6.7,7.6,3.1,5.5,2.3
22024,1610612750,MIN,Minnesota Timberwolves,OffRebound,Offensive,0.897,82,0.058,1.158,0.572,0.187,0.06,0.172,0.036,0.585,0.577,6.5,7.5,2.9,5.1,2.2
22024,1610612761,TOR,Toronto Raptors,OffRebound,Offensive,0.241,82,0.061,1.057,0.537,0.109,0.078,0.106,0.014,0.537,0.543,7.0,7.4,3.1,5.8,2.7
22024,1610612752,NYK,New York Knicks,OffRebound,Offensive,0.862,82,0.056,1.135,0.602,0.113,0.111,0.109,0.024,0.571,0.606,6.1,7.0,3.0,4.9,2.0
22024,1610612737,ATL,Atlanta Hawks,OffRebound,Offensive,0.036,82,0.058,1.014,0.514,0.109,0.074,0.094,0.022,0.509,0.519,6.7,6.8,2.9,5.6,2.7
22024,1610612758,SAC,Sacramento Kings,OffRebound,Offensive,0.931,82,0.052,1.163,0.583,0.125,0.077,0.109,0.038,0.57,0.593,5.8,6.8,2.8,4.9,2.0
22024,1610612764,WAS,Washington Wizards,OffRebound,Offensive,0.172,82,0.056,1.049,0.545,0.101,0.087,0.093,0.023,0.52,0.553,6.4,6.7,2.9,5.4,2.4
22024,1610612766,CHA,Charlotte Hornets,OffRebound,Offensive,0.414,82,0.053,1.089,0.556,0.118,0.089,0.11,0.037,0.535,0.564,6.0,6.5,2.8,5.0,2.2
22024,1610612753,ORL,Orlando Magic,OffRebound,Offensive,0.448,82,0.055,1.09,0.571,0.151,0.088,0.139,0.024,0.559,0.577,6.0,6.5,2.7,4.7,2.0
22024,1610612751,BKN,Brooklyn Nets,OffRebound,Offensive,0.31,82,0.055,1.075,0.538,0.116,0.069,0.11,0.016,0.541,0.544,6.0,6.5,2.7,5.0,2.3
22024,1610612746,LAC,LA Clippers,OffRebound,Offensive,0.379,82,0.054,1.087,0.554,0.093,0.073,0.089,0.027,0.539,0.56,5.9,6.4,2.8,5.1,2.3
22024,1610612755,PHI,Philadelphia 76ers,OffRebound,Offensive,0.138,82,0.055,1.04,0.539,0.123,0.091,0.117,0.022,0.532,0.544,6.0,6.3,2.6,4.9,2.2
22024,1610612759,SAS,San Antonio Spurs,OffRebound,Offensive,0.207,82,0.05,1.054,0.543,0.106,0.085,0.1,0.026,0.527,0.551,5.6,5.9,2.5,4.7,2.1
22024,1610612742,DAL,Dallas Mavericks,OffRebound,Offensive,0.966,82,0.043,1.223,0.647,0.134,0.089,0.134,0.033,0.613,0.656,4.8,5.9,2.5,3.9,1.4
22024,1610612744,GSW,Golden State Warriors,OffRebound,Offensive,0.0,82,0.053,0.955,0.488,0.107,0.081,0.099,0.026,0.482,0.494,6.0,5.8,2.5,5.0,2.6
22024,1610612749,MIL,Milwaukee Bucks,OffRebound,Offensive,1.0,82,0.04,1.223,0.621,0.128,0.067,0.123,0.036,0.601,0.638,4.4,5.3,2.3,3.7,1.4
22024,1610612741,CHI,Chicago Bulls,OffRebound,Offensive,0.345,82,0.043,1.081,0.542,0.099,0.067,0.086,0.022,0.541,0.546,4.9,5.3,2.3,4.2,1.9
22024,1610612747,LAL,Los Angeles Lakers,OffRebound,Offensive,0.69,82,0.044,1.121,0.568,0.108,0.067,0.095,0.023,0.567,0.576,4.7,5.3,2.3,4.0,1.7
22024,1610612739,CLE,Cleveland Cavaliers,OffRebound,Offensive,0.552,82,0.043,1.096,0.58,0.134,0.103,0.123,0.028,0.554,0.584,4.8,5.3,2.2,3.8,1.6
22024,1610612754,IND,Indiana Pacers,OffRebound,Offensive,0.483,82,0.044,1.09,0.55,0.12,0.08,0.118,0.025,0.541,0.559,4.9,5.3,2.2,4.0,1.8
22024,1610612748,MIA,Miami Heat,OffRebound,Offensive,0.103,82,0.047,1.024,0.516,0.131,0.069,0.126,0.019,0.53,0.519,5.1,5.2,2.2,4.2,2.0
22024,1610612738,BOS,Boston Celtics,OffRebound,Offensive,0.036,82,0.046,1.014,0.519,0.104,0.097,0.097,0.024,0.505,0.525,5.0,5.1,2.2,4.2,2.0
22024,1610612760,OKC,Oklahoma City Thunder,OffRebound,Offensive,0.655,82,0.036,1.114,0.583,0.087,0.093,0.078,0.015,0.556,0.595,4.1,4.5,2.0,3.4,1.4
22024,1610612756,PHX,Phoenix Suns,OffRebound,Offensive,0.759,82,0.037,1.125,0.6,0.112,0.097,0.109,0.015,0.578,0.602,4.0,4.5,1.9,3.2,1.3
22024,1610612754,IND,Indiana Pacers,Misc,Offensive,0.966,82,0.055,0.585,0.458,0.198,0.531,0.024,0.012,0.305,0.507,6.1,3.6,0.8,1.7,0.9
22024,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,1.0,82,0.047,0.657,0.457,0.276,0.49,0.03,0.009,0.362,0.5,5.3,3.5,0.6,1.3,0.7
22024,1610612753,ORL,Orlando Magic,Misc,Offensive,0.897,82,0.057,0.55,0.409,0.209,0.533,0.02,0.002,0.3,0.451,6.2,3.4,0.7,1.6,1.0
22024,1610612737,ATL,Atlanta Hawks,Misc,Offensive,0.931,82,0.053,0.552,0.351,0.233,0.504,0.022,0.004,0.311,0.384,6.1,3.4,0.6,1.6,1.1
22024,1610612743,DEN,Denver Nuggets,Misc,Offensive,0.759,82,0.057,0.514,0.3,0.212,0.531,0.03,0.006,0.276,0.332,6.5,3.3,0.5,1.7,1.2
22024,1610612763,MEM,Memphis Grizzlies,Misc,Offensive,0.724,82,0.055,0.511,0.368,0.197,0.522,0.039,0.009,0.283,0.403,6.5,3.3,0.7,1.9,1.2
22024,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.379,82,0.06,0.488,0.382,0.209,0.599,0.02,0.005,0.263,0.455,6.8,3.3,0.5,1.3,0.8
22024,1610612747,LAL,Los Angeles Lakers,Misc,Offensive,0.414,82,0.06,0.492,0.336,0.213,0.578,0.021,0.009,0.266,0.371,6.5,3.2,0.5,1.4,0.9
22024,1610612742,DAL,Dallas Mavericks,Misc,Offensive,0.862,82,0.051,0.545,0.405,0.219,0.549,0.021,0.006,0.296,0.459,5.7,3.1,0.5,1.4,0.8
22024,1610612749,MIL,Milwaukee Bucks,Misc,Offensive,0.793,82,0.053,0.535,0.43,0.199,0.596,0.032,0.006,0.279,0.48,5.8,3.1,0.5,1.2,0.7
22024,1610612757,POR,Portland Trail Blazers,Misc,Offensive,0.552,82,0.053,0.499,0.401,0.166,0.553,0.036,0.004,0.265,0.426,6.1,3.0,0.7,1.7,1.0
22024,1610612755,PHI,Philadelphia 76ers,Misc,Offensive,0.69,82,0.054,0.507,0.306,0.233,0.524,0.029,0.004,0.288,0.326,6.0,3.0,0.5,1.5,1.0
22024,1610612765,DET,Detroit Pistons,Misc,Offensive,0.172,82,0.06,0.431,0.355,0.181,0.603,0.025,0.002,0.241,0.393,6.8,2.9,0.5,1.5,1.0
22024,1610612745,HOU,Houston Rockets,Misc,Offensive,0.517,82,0.05,0.499,0.32,0.237,0.499,0.017,0.006,0.283,0.34,5.8,2.9,0.5,1.6,1.1
22024,1610612762,UTA,Utah Jazz,Misc,Offensive,0.103,82,0.06,0.416,0.393,0.138,0.619,0.027,0.005,0.212,0.432,6.9,2.9,0.7,1.7,1.0
22024,1610612740,NOP,New Orleans Pelicans,Misc,Offensive,0.621,82,0.05,0.501,0.445,0.158,0.595,0.032,0.009,0.257,0.508,5.7,2.9,0.6,1.5,0.8
22024,1610612751,BKN,Brooklyn Nets,Misc,Offensive,0.207,82,0.058,0.445,0.358,0.184,0.608,0.015,0.002,0.246,0.422,6.4,2.8,0.5,1.3,0.9
22024,1610612756,PHX,Phoenix Suns,Misc,Offensive,0.586,82,0.051,0.5,0.356,0.225,0.577,0.018,0.0,0.286,0.394,5.5,2.8,0.4,1.1,0.7
22024,1610612759,SAS,San Antonio Spurs,Misc,Offensive,0.655,82,0.048,0.507,0.372,0.186,0.545,0.014,0.007,0.277,0.409,5.4,2.7,0.5,1.5,0.9
22024,1610612764,WAS,Washington Wizards,Misc,Offensive,0.138,82,0.056,0.429,0.294,0.176,0.562,0.023,0.0,0.237,0.313,6.3,2.7,0.5,1.7,1.2
22024,1610612738,BOS,Boston Celtics,Misc,Offensive,0.483,82,0.049,0.497,0.37,0.198,0.558,0.014,0.002,0.271,0.444,5.4,2.7,0.5,1.3,0.8
22024,1610612741,CHI,Chicago Bulls,Misc,Offensive,0.448,82,0.045,0.495,0.429,0.17,0.599,0.012,0.0,0.267,0.495,5.2,2.6,0.5,1.2,0.7
22024,1610612758,SAC,Sacramento Kings,Misc,Offensive,0.276,82,0.048,0.472,0.402,0.158,0.585,0.027,0.007,0.242,0.449,5.4,2.5,0.6,1.4,0.9
22024,1610612750,MIN,Minnesota Timberwolves,Misc,Offensive,0.345,82,0.048,0.472,0.327,0.194,0.569,0.023,0.002,0.267,0.346,5.3,2.5,0.4,1.3,0.9
22024,1610612760,OKC,Oklahoma City Thunder,Misc,Offensive,0.828,82,0.041,0.539,0.439,0.179,0.544,0.013,0.008,0.293,0.491,4.6,2.5,0.6,1.3,0.7
22024,1610612752,NYK,New York Knicks,Misc,Offensive,0.241,82,0.048,0.464,0.352,0.182,0.584,0.041,0.014,0.248,0.375,5.3,2.5,0.5,1.3,0.9
22024,1610612766,CHA,Charlotte Hornets,Misc,Offensive,0.034,82,0.057,0.384,0.31,0.162,0.601,0.025,0.004,0.208,0.345,6.4,2.5,0.5,1.5,1.1
22024,1610612748,MIA,Miami Heat,Misc,Offensive,0.31,82,0.047,0.472,0.38,0.188,0.595,0.031,0.005,0.255,0.402,5.1,2.4,0.4,1.1,0.7
22024,1610612746,LAC,LA Clippers,Misc,Offensive,0.069,82,0.053,0.412,0.449,0.171,0.67,0.023,0.006,0.23,0.481,5.8,2.4,0.4,1.0,0.5
22024,1610612761,TOR,Toronto Raptors,Misc,Offensive,0.0,82,0.054,0.363,0.306,0.152,0.621,0.03,0.012,0.195,0.343,6.2,2.2,0.5,1.5,1.0
